"canonical_asset_id","source_labels","source_occurrences","canonical_title","canonical_title_status","visible_text","normalized_text","text_fingerprint","text_fingerprint_status","file_sha256","perceptual_hash","image_width","image_height","aspect_ratio","preview_file","preview_width","preview_height","material_final_path","selection_map_path","asset_status"
"RDL-042","[""5.20B""]","[{""occurrenceId"":""5.20B-M1-RDL-01"",""set"":""5.20B"",""sourceDate"":""2026-05-20"",""sourceFile"":""5月/Questions/5.20B.pdf"",""questionRange"":{""start"":21,""end"":22},""rdlType"":""Read a label.""}]","Ella Bottled Water (1 Case)","reviewed_canonical","Ella Bottled Water (1 Case)
12 bottles Contains: 150 centilitres each
Ingredient: Natural mineral water
Produced by: The Pureway Company Lagos Mainland, Nigeria
₩1,000 Cost:
(12) 80 - 399 131506","ella bottled water (1 case) 12 bottles contains: 150 centilitres each ingredient: natural mineral water produced by: the pureway company lagos mainland, nigeria ₩1,000 cost: (12) 80 - 399 131506","sha256:ef9a18be250443a15437edfcff8a97f37c838edceb0f25803093122a3e450d2d","available","965cb34f9d91f53996d0b7b588ca0b05973baa516ed662da98bcd4972c9868c7","e58e347158399b6c","1276","1233","1.03487429","RDL_DEDUP_PREVIEWS/RDL-042.jpg","800","773","public/reading/rdl/rdl-042/material_final.png","public/reading/rdl/rdl-042/selection_map.json","frozen_verified"
"RDL-043","[""5.20B"",""5.28"",""6.10A""]","[{""occurrenceId"":""5.20B-M1-RDL-02"",""set"":""5.20B"",""sourceDate"":""2026-05-20"",""sourceFile"":""5月/Questions/5.20B.pdf"",""questionRange"":{""start"":23,""end"":24},""rdlType"":""Read an excerpt from a syllabus.""},{""occurrenceId"":""5.28-M1-RDL-02"",""set"":""5.28"",""sourceDate"":""2026-05-28"",""sourceFile"":""5月/Questions/5.28-M1.pdf"",""questionRange"":{""start"":23,""end"":24},""rdlType"":""Read an excerpt from a syllabus.""},{""occurrenceId"":""6.10A-M1-RDL-02"",""set"":""6.10A"",""sourceDate"":""2026-06-10"",""sourceFile"":""6月/PDF/M1_20260610A_R_01-35_PDF.pdf"",""questionRange"":{""start"":23,""end"":24},""rdlType"":""Read an excerpt from a syllabus.""}]","Introductory Physics Course","reviewed_canonical","This course explores classical mechanics, thermodynamics, and electromagnetism through lectures, labs, and problem-solving sessions.
Students will develop analytical skills and apply mathematical models to physical systems. Weekly assignments, lab reports, and exams assess understanding.
Prerequisites include calculus.
Attendance and participation are essential for success.","this course explores classical mechanics, thermodynamics, and electromagnetism through lectures, labs, and problem-solving sessions. students will develop analytical skills and apply mathematical models to physical systems. weekly assignments, lab reports, and exams assess understanding. prerequisites include calculus. attendance and participation are essential for success.","sha256:7c5eced7db614f16865fb150c21749e3cec940c23512a4bec198b8235176c709","available","5df81d14c3c61ccb0d04e6e4b1933a15c8d6b79d5eb9528079d669a56680573a","bb4ae59d64859525","2268","1058","2.1436673","RDL_DEDUP_PREVIEWS/RDL-043.jpg","800","373","public/reading/rdl/rdl-043/material_final.png","public/reading/rdl/rdl-043/selection_map.json","frozen_verified"
"RDL-044","[""5.20B""]","[{""occurrenceId"":""5.20B-M1-RDL-03"",""set"":""5.20B"",""sourceDate"":""2026-05-20"",""sourceFile"":""5月/Questions/5.20B.pdf"",""questionRange"":{""start"":25,""end"":27},""rdlType"":""Read the following notice.""}]","Downtown School Of Data Skills","reviewed_canonical","Downtown School of Data Skills
All classes meet for eight sessions from 6:00 P.M. to 7:00 P.M. beginning September 1.
Spreadsheet Introduction Students will learn how to create spreadsheets and use functions that can speed up work. This course is good for beginners and those who need to relearn basics.
Section A: Mondays and Wednesdays Section B: Tuesdays and Thursdays Section C: (virtual) Wednesdays and Fridays
Formulas Instructors will show students how to use basic spreadsheet formulas for business. Students should have basic spreadsheet skills before enrolling.
Section D: Tuesdays Section E: (virtual) Thursdays
Data Seminar Taught by industry professionals, this course is for researchers who want to learn how to work with complex data.
Section F: (virtual) Mondays
Data Representation This course is for analysts and researchers who need to show audiences easy-to-read graphs and charts.
Section G: (virtual) Wednesdays","downtown school of data skills all classes meet for eight sessions from 6:00 p.m. to 7:00 p.m. beginning september 1. spreadsheet introduction students will learn how to create spreadsheets and use functions that can speed up work. this course is good for beginners and those who need to relearn basics. section a: mondays and wednesdays section b: tuesdays and thursdays section c: (virtual) wednesdays and fridays formulas instructors will show students how to use basic spreadsheet formulas for business. students should have basic spreadsheet skills before enrolling. section d: tuesdays section e: (virtual) thursdays data seminar taught by industry professionals, this course is for researchers who want to learn how to work with complex data. section f: (virtual) mondays data representation this course is for analysts and researchers who need to show audiences easy-to-read graphs and charts. section g: (virtual) wednesdays","sha256:e62c5af4e0a96d13fd667f5e7ff6f3c5619ec52fe97e48f17278798d7ae6106b","available","a4ae9726ea93a4c72ac6e284e2507ef506b95a0cd80f163706151fb21da5bfe6","bf75505dc047e134","1204","1720","0.7","RDL_DEDUP_PREVIEWS/RDL-044.jpg","560","800","public/reading/rdl/rdl-044/material_final.png","public/reading/rdl/rdl-044/selection_map.json","frozen_verified"
"RDL-045","[""5.20B""]","[{""occurrenceId"":""5.20B-M1-RDL-04"",""set"":""5.20B"",""sourceDate"":""2026-05-20"",""sourceFile"":""5月/Questions/5.20B.pdf"",""questionRange"":{""start"":28,""end"":30},""rdlType"":""Read an agenda.""}]","Study Abroad Expo - Session Schedule","reviewed_canonical","Study Abroad Expo - Session Schedule
Keynote: ""Futures in Global Education"" An in-depth 9:00 A.M. exploration of the evolving landscape of international study opportunities. Presenter: Education futurist Dr. Laura Kim 10:30 A.M. Panel: ""Sustainable Study Abroad"" A discussion between university leaders and environmental advocates on best practices for eco-conscious student programs abroad. Networking Lunch An opportunity for students to 12:00 P.M. connect with peers, alumni, and program coordinators to exchange insights on study abroad experiences. Workshop: ""Digital Tools for Global Learning"" An 1:30 P.M. interactive session focusing on advanced strategies for using digital platforms to enhance study abroad success and cross-cultural engagement. Destination Focus: The Andes An exploration of study 3:00 P.M. abroad opportunities in the Andes region, emphasizing cultural immersion, language learning, and community engagement. Round Table: ""Where We Are and Where We're Going"" 4:30 P.M. A discussion of the day's sessions, emphasizing trends and innovations in international education.","study abroad expo - session schedule keynote: ""futures in global education"" an in-depth 9:00 a.m. exploration of the evolving landscape of international study opportunities. presenter: education futurist dr. laura kim 10:30 a.m. panel: ""sustainable study abroad"" a discussion between university leaders and environmental advocates on best practices for eco-conscious student programs abroad. networking lunch an opportunity for students to 12:00 p.m. connect with peers, alumni, and program coordinators to exchange insights on study abroad experiences. workshop: ""digital tools for global learning"" an 1:30 p.m. interactive session focusing on advanced strategies for using digital platforms to enhance study abroad success and cross-cultural engagement. destination focus: the andes an exploration of study 3:00 p.m. abroad opportunities in the andes region, emphasizing cultural immersion, language learning, and community engagement. round table: ""where we are and where we're going"" 4:30 p.m. a discussion of the day's sessions, emphasizing trends and innovations in international education.","sha256:35e4087d6cd77fc7f5f518c71f349299030e26f58373c27bdbb79a9674dc4c52","available","dabdb552bc092d9dc474cd6be9cbd89372d033a7f663648ff3cd1c0058b36e2b","fa4a5a4a4adad2b1","2470","2650","0.93207547","RDL_DEDUP_PREVIEWS/RDL-045.jpg","746","800","public/reading/rdl/rdl-045/material_final.png","public/reading/rdl/rdl-045/selection_map.json","frozen_verified"
"RDL-046","[""5.23""]","[{""occurrenceId"":""5.23-M1-RDL-01"",""set"":""5.23"",""sourceDate"":""2026-05-23"",""sourceFile"":""5月/Questions/5.23.pdf"",""questionRange"":{""start"":21,""end"":22},""rdlType"":""Read a review.""}]","Mishti Indian Cuisine","reviewed_canonical","MISHTI
Exciting Indian Cuisine Near Campus
Mishti offers a wide array of Indian regional fare. Vegans, vegetarians, and omnivores alike will enjoy brilliantly prepared dishes at surprisingly low prices. The attentive servers happily explain unfamiliar dishes, making every meal at Mishti a delightful education in India's rich culinary traditions.","mishti exciting indian cuisine near campus mishti offers a wide array of indian regional fare. vegans, vegetarians, and omnivores alike will enjoy brilliantly prepared dishes at surprisingly low prices. the attentive servers happily explain unfamiliar dishes, making every meal at mishti a delightful education in india's rich culinary traditions.","sha256:23fa3c4c946fa11729c8e67c41ed93d836bb8b07346cbf32957666248398af8c","available","242145c3942ea3f590b75b9f32cde3ffcc36dbccd3496b30b0e5e94b6b68f5db","be254152a5af5a8d","1621","916","1.76965066","RDL_DEDUP_PREVIEWS/RDL-046.jpg","800","452","public/reading/rdl/rdl-046/material_final.png","public/reading/rdl/rdl-046/selection_map.json","frozen_verified"
"RDL-047","[""5.23"",""6.7C""]","[{""occurrenceId"":""5.23-M1-RDL-02"",""set"":""5.23"",""sourceDate"":""2026-05-23"",""sourceFile"":""5月/Questions/5.23.pdf"",""questionRange"":{""start"":23,""end"":24},""rdlType"":""Read an email.""},{""occurrenceId"":""6.7C-M1-RDL-01"",""set"":""6.7C"",""sourceDate"":""2026-06-07"",""sourceFile"":""6月/PDF/M1_20260607C_ R_01-35_PDF.pdf"",""questionRange"":{""start"":21,""end"":22},""rdlType"":""Read an email.""}]","Dental Appointment","reviewed_canonical","Subject: Dental appointment
Dear Ms. Smith,
Your appointment at Midtown Dental Clinic is on October 21 at 9:00 A.M. If your insurance provider has changed, please update your information in the clinic's patient portal. Please arrive 10 minutes early to fill out and sign a health form.
Regards, Sarah Patel","subject: dental appointment dear ms. smith, your appointment at midtown dental clinic is on october 21 at 9:00 a.m. if your insurance provider has changed, please update your information in the clinic's patient portal. please arrive 10 minutes early to fill out and sign a health form. regards, sarah patel","sha256:7aeff83533c8f6136116ba66a8c5e1cf5555fd0a7e488cecbfe2299facc5330f","available","212bae9b045cf28976d289280aa0db7f7bea2244d6a5330777523efeb099f782","af3a95256a83f09c","1456","916","1.58951965","RDL_DEDUP_PREVIEWS/RDL-047.jpg","800","503","public/reading/rdl/rdl-047/material_final.png","public/reading/rdl/rdl-047/selection_map.json","frozen_verified"
"RDL-048","[""5.23"",""5.24A"",""6.16A"",""6.21A"",""6.21B"",""6.14""]","[{""occurrenceId"":""5.23-M1-RDL-03"",""set"":""5.23"",""sourceDate"":""2026-05-23"",""sourceFile"":""5月/Questions/5.23.pdf"",""questionRange"":{""start"":25,""end"":27},""rdlType"":""Read a notice.""},{""occurrenceId"":""5.24A-M1-RDL-02"",""set"":""5.24A"",""sourceDate"":""2026-05-24"",""sourceFile"":""5月/Questions/5.24A-M1.pdf"",""questionRange"":{""start"":23,""end"":25},""rdlType"":""Read a notice.""},{""occurrenceId"":""6.16A-M1-RDL-02"",""set"":""6.16A"",""sourceDate"":""2026-06-16"",""sourceFile"":""6月/PDF/M1_20260616A_R_01-35_PDF.pdf"",""questionRange"":{""start"":23,""end"":25},""rdlType"":""Read a notice.""},{""occurrenceId"":""6.21A-M1-RDL-03"",""set"":""6.21A"",""sourceDate"":""2026-06-21"",""sourceFile"":""6月/PDF/M1_20260621A_ R_01-35_PDF.pdf"",""questionRange"":{""start"":25,""end"":27},""rdlType"":""Read a notice.""},{""occurrenceId"":""6.21B-M1-RDL-03"",""set"":""6.21B"",""sourceDate"":""2026-06-21"",""sourceFile"":""6月/PDF/M1_20260621B_ R_01-35_PDF.pdf"",""questionRange"":{""start"":25,""end"":27},""rdlType"":""Read a notice.""},{""occurrenceId"":""6.14-M1-RDL-04"",""set"":""6.14"",""sourceDate"":""2026-06-14"",""sourceFile"":""6月/题目/套题/TOEFL_Reading_6.14.docx"",""questionRange"":{""start"":28,""end"":30},""rdlType"":""Read a notice.""}]","Attention Residents!","reviewed_canonical","Attention Residents!
Due to necessary maintenance on the main water line, there will be a temporary interruption in water service for all residents in the Maplewood dormitory. Date: Monday, March 15 Time: 9:00 A.M.- 4:00 P.M.
Important Information: 1.Preparation: • Fill containers with water for drinking and cooking before the interruption. • Store enough water for personal hygiene needs. 2.During the Interruption: • Do not attempt to use faucets, showers, or any appliances that require water. • Toilets may not function properly; please plan accordingly. 3.After Service Resumes: • Run cold water through all faucets for a few minutes to clear any sediment. • Check for any leaks and report them immediately to the maintenance department.
Contact Information: For questions or concerns, please contact the Maplewood Maintenance Department at 555-4321. We apologize for the inconvenience and appreciate your understanding as we work to improve our community's water infrastructure.","attention residents! due to necessary maintenance on the main water line, there will be a temporary interruption in water service for all residents in the maplewood dormitory. date: monday, march 15 time: 9:00 a.m.- 4:00 p.m. important information: 1.preparation: • fill containers with water for drinking and cooking before the interruption. • store enough water for personal hygiene needs. 2.during the interruption: • do not attempt to use faucets, showers, or any appliances that require water. • toilets may not function properly; please plan accordingly. 3.after service resumes: • run cold water through all faucets for a few minutes to clear any sediment. • check for any leaks and report them immediately to the maintenance department. contact information: for questions or concerns, please contact the maplewood maintenance department at 555-4321. we apologize for the inconvenience and appreciate your understanding as we work to improve our community's water infrastructure.","sha256:0149e9f0b5230c1468f9f1a9f1c183b110ffe9553ec31d8f55b3b86cc6744416","available","090ea689b7c72fdfa3ce5525b27d5fe9ab3723feda8cfbb8c2f22bf2784239d6","afd0e0e0f496d495","2162","2160","1.00092593","RDL_DEDUP_PREVIEWS/RDL-048.jpg","800","799","public/reading/rdl/rdl-048/material_final.png","public/reading/rdl/rdl-048/selection_map.json","frozen_verified"
"RDL-049","[""5.23""]","[{""occurrenceId"":""5.23-M1-RDL-04"",""set"":""5.23"",""sourceDate"":""2026-05-23"",""sourceFile"":""5月/Questions/5.23.pdf"",""questionRange"":{""start"":28,""end"":30},""rdlType"":""Read a flyer.""}]","Serve & Shine: Volunteer Opportunities Expo","reviewed_canonical","Serve & Shine: Volunteer Opportunities Expo
Discover dozens of local nonprofit organizations, campus service clubs, and community partners who need your skills and passion. Explore short-term projects, semester-long roles, and leadership positions in areas such as environmental action, literacy, public health, arts and culture, and civic engagement.
Stop by our Volunteer Matching Desk to get personalized guidance, grab free snacks, and enter the giveaway for eco-friendly swag.
New to volunteering? No problem! Attend rapid-fire micro-workshops on getting started, building impact, and balancing service with study, Students, faculty, and staff are welcome. Preregister for priority check-in and to gain advance access to the digital program. Preregistration will also help you avoid delays from day-of accommodations requests. You may also bring your university ID for on-the-spot registration.
Come connect, contribute, and leave with your next way to serve and shine!","serve & shine: volunteer opportunities expo discover dozens of local nonprofit organizations, campus service clubs, and community partners who need your skills and passion. explore short-term projects, semester-long roles, and leadership positions in areas such as environmental action, literacy, public health, arts and culture, and civic engagement. stop by our volunteer matching desk to get personalized guidance, grab free snacks, and enter the giveaway for eco-friendly swag. new to volunteering? no problem! attend rapid-fire micro-workshops on getting started, building impact, and balancing service with study, students, faculty, and staff are welcome. preregister for priority check-in and to gain advance access to the digital program. preregistration will also help you avoid delays from day-of accommodations requests. you may also bring your university id for on-the-spot registration. come connect, contribute, and leave with your next way to serve and shine!","sha256:cd8ca038f00cece7c8ad1fe5c2b4e39fd17bf087c15c869b19f4cd7c2f9124d2","available","bfae7ad725a5df0eb8f6c7ec5664c7d1831626d1a527eb70267a51796a35b720","af6aa969d29461b4","1627","1596","1.01942356","RDL_DEDUP_PREVIEWS/RDL-049.jpg","800","785","public/reading/rdl/rdl-049/material_final.png","public/reading/rdl/rdl-049/selection_map.json","frozen_verified"
"RDL-050","[""5.24A"",""6.16A""]","[{""occurrenceId"":""5.24A-M1-RDL-01"",""set"":""5.24A"",""sourceDate"":""2026-05-24"",""sourceFile"":""5月/Questions/5.24A-M1.pdf"",""questionRange"":{""start"":21,""end"":22},""rdlType"":""Read a webpage.""},{""occurrenceId"":""6.16A-M1-RDL-01"",""set"":""6.16A"",""sourceDate"":""2026-06-16"",""sourceFile"":""6月/PDF/M1_20260616A_R_01-35_PDF.pdf"",""questionRange"":{""start"":21,""end"":22},""rdlType"":""Read a webpage.""}]","Welcome, Study-Abroad Students!","reviewed_canonical","http://www.cityexplorers.com X
Welcome, Study-Abroad Students!
See the sights of Jerez, Spain with our seasoned guides. Our tours cater to diverse interests, covering everything from centuries-old architectural marvels to bustling local markets.
Each curated tour captures the city's distinctive charm. Reach out to secure your spot now!
Email: info@cityexplorers.es Telephone: 134 55 554 123","http://www.cityexplorers.com x welcome, study-abroad students! see the sights of jerez, spain with our seasoned guides. our tours cater to diverse interests, covering everything from centuries-old architectural marvels to bustling local markets. each curated tour captures the city's distinctive charm. reach out to secure your spot now! email: info@cityexplorers.es telephone: 134 55 554 123","sha256:e2eee88869c7c4420c9abc0de54335ffb87f3b0d1b9dab12598fa557edd9b362","available","56b9c18a4b403f784950d82d76d33d0c56426f27e261529aded7b32ed5afae1d","bf6e14124a1a769d","2076","1462","1.41997264","RDL_DEDUP_PREVIEWS/RDL-050.jpg","800","563","public/reading/rdl/rdl-050/material_final.png","public/reading/rdl/rdl-050/selection_map.json","frozen_verified"
"RDL-051","[""5.24B"",""6.15A"",""6.16B""]","[{""occurrenceId"":""5.24B-M1-RDL-01"",""set"":""5.24B"",""sourceDate"":""2026-05-24"",""sourceFile"":""5月/Questions/5.24B-M1.pdf"",""questionRange"":{""start"":21,""end"":22},""rdlType"":""Read a social media post.""},{""occurrenceId"":""6.15A-M1-RDL-01"",""set"":""6.15A"",""sourceDate"":""2026-06-15"",""sourceFile"":""6月/PDF/M1_2026615A_R_01-35_PDF.pdf"",""questionRange"":{""start"":21,""end"":22},""rdlType"":""Read a social media post.""},{""occurrenceId"":""6.16B-M1-RDL-01"",""set"":""6.16B"",""sourceDate"":""2026-06-16"",""sourceFile"":""6月/PDF/M1_20260616B_R_01-35_PDF.pdf"",""questionRange"":{""start"":21,""end"":22},""rdlType"":""Read a social media post.""}]","College Craft-A-Thon","reviewed_canonical","North Bay
Join our annual College Craft-A-Thon next Saturday, 10 A.M.-4 P.M. at Grunfeld Commons!
Explore knitting, painting, woodworking, and more. Showcase your skills, learn new techniques, and connect with other students. Bring your materials and lunch. To reserve a booth, sign up at the Student Events Center.
For inquiries: craftcorner@northbay.edu
Like Comment","north bay join our annual college craft-a-thon next saturday, 10 a.m.-4 p.m. at grunfeld commons! explore knitting, painting, woodworking, and more. showcase your skills, learn new techniques, and connect with other students. bring your materials and lunch. to reserve a booth, sign up at the student events center. for inquiries: craftcorner@northbay.edu like comment","sha256:8eaaceae993ea3978ad31cffb33b0f19297cf929267e5c2f3c4b4fc70d107f27","available","5fb08f2282f33cae268fa10ce9d2689764c6489296b2c6429ccb92f38bddd7df","922b6a2e6b9ce9c4","1344","1930","0.69637306","RDL_DEDUP_PREVIEWS/RDL-051.jpg","557","800","public/reading/rdl/rdl-051/material_final.png","public/reading/rdl/rdl-051/selection_map.json","frozen_verified"
"RDL-052","[""5.24B"",""6.15A"",""6.16B""]","[{""occurrenceId"":""5.24B-M1-RDL-02"",""set"":""5.24B"",""sourceDate"":""2026-05-24"",""sourceFile"":""5月/Questions/5.24B-M1.pdf"",""questionRange"":{""start"":23,""end"":25},""rdlType"":""Read an article.""},{""occurrenceId"":""6.15A-M1-RDL-02"",""set"":""6.15A"",""sourceDate"":""2026-06-15"",""sourceFile"":""6月/PDF/M1_2026615A_R_01-35_PDF.pdf"",""questionRange"":{""start"":23,""end"":25},""rdlType"":""Read an article.""},{""occurrenceId"":""6.16B-M1-RDL-02"",""set"":""6.16B"",""sourceDate"":""2026-06-16"",""sourceFile"":""6月/PDF/M1_20260616B_R_01-35_PDF.pdf"",""questionRange"":{""start"":23,""end"":25},""rdlType"":""Read an article.""}]","Dorm Renovation Time Capsule","reviewed_canonical","Time Capsule Unearthed During Dorm Renovation
Construction crews renovating Murdoch Hall have discovered a time capsule buried by students in the year 1896, sparking excitement across campus. Inside were letters, photographs, and a campus map showing buildings long gone. ""It's like stepping into the past,"" said archivist Dana Wells, who catalogued the items. Students lined up to view the capsule's contents, marveling at the artifacts. ""Seeing their hopes and dreams—it's inspiring,"" said junior Malik Johnson. The university will host an exhibit next month featuring the capsule's contents alongside reflections from current students, some of whom have expressed interest in contributing to a new capsule, creating a bridge between the past and the present. ""It's a reminder of how much has changed—and how much hasn't,"" Wells added. The discovery has sparked conversations about campus traditions and the importance of preserving history, turning a routine renovation into a moment of shared pride and curiosity.","time capsule unearthed during dorm renovation construction crews renovating murdoch hall have discovered a time capsule buried by students in the year 1896, sparking excitement across campus. inside were letters, photographs, and a campus map showing buildings long gone. ""it's like stepping into the past,"" said archivist dana wells, who catalogued the items. students lined up to view the capsule's contents, marveling at the artifacts. ""seeing their hopes and dreams—it's inspiring,"" said junior malik johnson. the university will host an exhibit next month featuring the capsule's contents alongside reflections from current students, some of whom have expressed interest in contributing to a new capsule, creating a bridge between the past and the present. ""it's a reminder of how much has changed—and how much hasn't,"" wells added. the discovery has sparked conversations about campus traditions and the importance of preserving history, turning a routine renovation into a moment of shared pride and curiosity.","sha256:dd98f57b313e7e117c0721867d514bdb21b9c105672fa2fd2956c7dcf7b417cd","available","50bc5ea72474a83584b1fa8fb89a6476efb46e75f44a54aaecdcbc27e4dcf15f","ade0f0f4442d5a9d","1796","1810","0.99226519","RDL_DEDUP_PREVIEWS/RDL-052.jpg","794","800","public/reading/rdl/rdl-052/material_final.png","public/reading/rdl/rdl-052/selection_map.json","frozen_verified"
"RDL-053","[""5.28""]","[{""occurrenceId"":""5.28-M1-RDL-01"",""set"":""5.28"",""sourceDate"":""2026-05-28"",""sourceFile"":""5月/Questions/5.28-M1.pdf"",""questionRange"":{""start"":21,""end"":22},""rdlType"":""Read a notice.""}]","Dorm Room Maintenance","reviewed_canonical","Annual dormitory room maintenance will occur from April 5 to April 7. During work hours (8 A.M.-3:30 P.M.), access to your room may be limited. Please ensure all personal belongings are secured. For further details, contact the Housing Office at housing@universityintl.edu or visit our website.","annual dormitory room maintenance will occur from april 5 to april 7. during work hours (8 a.m.-3:30 p.m.), access to your room may be limited. please ensure all personal belongings are secured. for further details, contact the housing office at housing@universityintl.edu or visit our website.","sha256:c81670454b8a711f2f0a94347a7a780ec090ac9f699551d61c225d2594960a81","available","a181f28aed3852c968bb798168a03480f5f65b4b6455f5e9ed499be72f67468f","bf42c01dd1e5d293","2232","954","2.33962264","RDL_DEDUP_PREVIEWS/RDL-053.jpg","800","342","public/reading/rdl/rdl-053/material_final.png","public/reading/rdl/rdl-053/selection_map.json","frozen_verified"
"RDL-054","[""5.28""]","[{""occurrenceId"":""5.28-M1-RDL-03"",""set"":""5.28"",""sourceDate"":""2026-05-28"",""sourceFile"":""5月/Questions/5.28-M1.pdf"",""questionRange"":{""start"":25,""end"":27},""rdlType"":""Read an article.""}]","Affordable Student Housing Shortage","reviewed_canonical","Student Housing Dilemma: A Shortage of Affordable Options
As the new academic year kicks off at Bridgeford University, students face significant challenges in finding places to live. Reports indicate a significant shortage of affordable on-campus accommodation, pushing many to seek alternatives in the already competitive off-campus market. Sarah Lee, a sophomore, notes, ""Last year, I secured on-campus housing easily, but this time I had to move two miles away, turning a five-minute walk into a fifteen-minute drive."" According to the university's Housing Department, this shortage is due to increased enrollment and delayed construction of new dormitories. The Student Union has stepped in, advocating for more immediate solutions like temporary housing subsidies and partnerships with local landlords. Additionally, the Union is organizing workshops on tenant rights and apartment-hunting strategies. Campus officials assure students that efforts are underway to accelerate dormitory construction, aiming for completion by next fall. Housing affordability is an issue that demands long-term solutions as university enrollment keeps rising.","student housing dilemma: a shortage of affordable options as the new academic year kicks off at bridgeford university, students face significant challenges in finding places to live. reports indicate a significant shortage of affordable on-campus accommodation, pushing many to seek alternatives in the already competitive off-campus market. sarah lee, a sophomore, notes, ""last year, i secured on-campus housing easily, but this time i had to move two miles away, turning a five-minute walk into a fifteen-minute drive."" according to the university's housing department, this shortage is due to increased enrollment and delayed construction of new dormitories. the student union has stepped in, advocating for more immediate solutions like temporary housing subsidies and partnerships with local landlords. additionally, the union is organizing workshops on tenant rights and apartment-hunting strategies. campus officials assure students that efforts are underway to accelerate dormitory construction, aiming for completion by next fall. housing affordability is an issue that demands long-term solutions as university enrollment keeps rising.","sha256:f1bc202ae26ef6e6d485b62308b6ed86ef221aa6a5ac811e6eff074a3885f16f","available","d160b89829f6a03b582986ae6e938f9cb34641b9a84af413963db78df8ce4f8b","abf0f0f4e0b6092b","2178","2103","1.03566334","RDL_DEDUP_PREVIEWS/RDL-054.jpg","800","772","public/reading/rdl/rdl-054/material_final.png","public/reading/rdl/rdl-054/selection_map.json","frozen_verified"
"RDL-055","[""5.31""]","[{""occurrenceId"":""5.31-M1-RDL-01"",""set"":""5.31"",""sourceDate"":""2026-05-31"",""sourceFile"":""5月/Questions/5.31-M1.pdf"",""questionRange"":{""start"":21,""end"":22},""rdlType"":""Read a social media post.""}]","University Library Update","reviewed_canonical","Library News University Library Update
Welcome back from fall break, students! Now that exam season is beginning, the library has extended weekend hours for all you night owls. They will match our normal weekday hours: 8:00 A.M. to 11:00 P.M. Don't forget to visit our website to reserve study rooms and additional resources.
Happy studying!
3 Like • Comment","library news university library update welcome back from fall break, students! now that exam season is beginning, the library has extended weekend hours for all you night owls. they will match our normal weekday hours: 8:00 a.m. to 11:00 p.m. don't forget to visit our website to reserve study rooms and additional resources. happy studying! 3 like • comment","sha256:c400c4cf68899defb297f4c6c57c8cc38ab30bdf1d693d8de0c69cabaf441b6d","available","3824b69beeb3440650142a25779d3de971a0038c20f19b2465e267402d6f64a7","be2a6a3b6f90a8c1","664","1112","0.5971223","RDL_DEDUP_PREVIEWS/RDL-055.jpg","478","800","public/reading/rdl/rdl-055/material_final.png","public/reading/rdl/rdl-055/selection_map.json","frozen_verified"
"RDL-056","[""5.31""]","[{""occurrenceId"":""5.31-M1-RDL-02"",""set"":""5.31"",""sourceDate"":""2026-05-31"",""sourceFile"":""5月/Questions/5.31-M1.pdf"",""questionRange"":{""start"":23,""end"":25},""rdlType"":""Read a flyer.""}]","Study Smarter: Academic Success Workshop","reviewed_canonical","Study Smarter: Academic Success Workshop
Unlock your best semester with a hands-on workshop designed to elevate your study techniques. In 60 minutes, we'll cover proven strategies to give you a boost, including effective time management, efficient note-taking, active recall, interval-based study, and strategic exam preparation. You'll practice building a weekly learning plan, breaking down large assignments, and tracking progress with simple tools. We'll also highlight campus resources—including tutoring, the Writing Center, advising, and peer mentoring—so you'll know exactly where to get support when you need it. Bring your syllabi and a laptop or notebook; you'll leave with a personalized study plan you can start using immediately. • Open to all registered students—undergraduate & graduate • September 10, 7:00 P.M.-8:00 P.M. • Jasper Hall, Room 404 • Free snacks! • Registration Required: www.bledmorecollege.edu/studysmarter • Questions? Contact Liz Parker at Iparker@bledmorecollege.edu","study smarter: academic success workshop unlock your best semester with a hands-on workshop designed to elevate your study techniques. in 60 minutes, we'll cover proven strategies to give you a boost, including effective time management, efficient note-taking, active recall, interval-based study, and strategic exam preparation. you'll practice building a weekly learning plan, breaking down large assignments, and tracking progress with simple tools. we'll also highlight campus resources—including tutoring, the writing center, advising, and peer mentoring—so you'll know exactly where to get support when you need it. bring your syllabi and a laptop or notebook; you'll leave with a personalized study plan you can start using immediately. • open to all registered students—undergraduate & graduate • september 10, 7:00 p.m.-8:00 p.m. • jasper hall, room 404 • free snacks! • registration required: www.bledmorecollege.edu/studysmarter • questions? contact liz parker at iparker@bledmorecollege.edu","sha256:ef229adb5bcdc76cef7bc30b7df16b32289ed1bb0cd48a30041627ce99136154","available","4368c1beaf181a2f0a2447c6c971f3ae831453c80bf39ed33e9b3a36fc6b7d5a","b562f2b262a7a24e","1262","1320","0.95606061","RDL_DEDUP_PREVIEWS/RDL-056.jpg","765","800","public/reading/rdl/rdl-056/material_final.png","public/reading/rdl/rdl-056/selection_map.json","frozen_verified"
