source_file,question_id,set_id,set_title,question_order,field,stored_value,reference_value,reason,suggested_value
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0302-2-Q02","202603-0302-2","3.2 - 2","2","options_text","That lasted","that lasted","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","that lasted"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0302-2-Q03","202603-0302-2","3.2 - 2","3","correct_order_text","Reschedule","reschedule","correct_order_text chunk matches final_sentence only when casing is ignored","reschedule"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0302-2-Q03","202603-0302-2","3.2 - 2","3","options_text","Reschedule","reschedule","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","reschedule"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0302-2-Q04","202603-0302-2","3.2 - 2","4","correct_order_text","To","to","correct_order_text chunk matches final_sentence only when casing is ignored","to"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0302-2-Q04","202603-0302-2","3.2 - 2","4","options_text","To","to","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","to"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0302-2-Q05","202603-0302-2","3.2 - 2","5","correct_order_text","The library","the library","correct_order_text chunk matches final_sentence only when casing is ignored","the library"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0302-2-Q05","202603-0302-2","3.2 - 2","5","options_text","The library","the library","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","the library"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0302-2-Q06","202603-0302-2","3.2 - 2","6","correct_order_text","The literary","the literary","correct_order_text chunk matches final_sentence only when casing is ignored","the literary"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0302-2-Q06","202603-0302-2","3.2 - 2","6","options_text","The literary","the literary","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","the literary"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0302-2-Q07","202603-0302-2","3.2 - 2","7","correct_order_text","Helpful","helpful","correct_order_text chunk matches final_sentence only when casing is ignored","helpful"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0302-2-Q07","202603-0302-2","3.2 - 2","7","options_text","Helpful","helpful","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","helpful"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0302-2-Q08","202603-0302-2","3.2 - 2","8","correct_order_text","The moment","the moment","correct_order_text chunk matches final_sentence only when casing is ignored","the moment"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0302-2-Q08","202603-0302-2","3.2 - 2","8","options_text","The moment","the moment","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","the moment"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0302-2-Q09","202603-0302-2","3.2 - 2","9","correct_order_text","Late","late","correct_order_text chunk matches final_sentence only when casing is ignored","late"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0302-2-Q09","202603-0302-2","3.2 - 2","9","options_text","Late","late","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","late"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0303-2-Q01","202603-0303-2","3.3 - 2","1","correct_order_text","Of","of","correct_order_text chunk matches final_sentence only when casing is ignored","of"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0303-2-Q01","202603-0303-2","3.3 - 2","1","options_text","Of","of","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","of"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0303-2-Q02","202603-0303-2","3.3 - 2","2","correct_order_text","Was successful as well","was successful as well","correct_order_text chunk matches final_sentence only when casing is ignored","was successful as well"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0303-2-Q02","202603-0303-2","3.3 - 2","2","options_text","Was successful as well","was successful as well","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","was successful as well"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0303-2-Q03","202603-0303-2","3.3 - 2","3","correct_order_text","Brochure","brochure","correct_order_text chunk matches final_sentence only when casing is ignored","brochure"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0303-2-Q03","202603-0303-2","3.3 - 2","3","options_text","Brochure","brochure","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","brochure"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0303-2-Q04","202603-0303-2","3.3 - 2","4","correct_order_text","Advises","advises","correct_order_text chunk matches final_sentence only when casing is ignored","advises"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0303-2-Q04","202603-0303-2","3.3 - 2","4","options_text","Advises","advises","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","advises"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0303-2-Q06","202603-0303-2","3.3 - 2","6","correct_order_text","A","a","correct_order_text chunk matches final_sentence only when casing is ignored","a"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0303-2-Q06","202603-0303-2","3.3 - 2","6","options_text","A","a","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","a"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0303-2-Q07","202603-0303-2","3.3 - 2","7","correct_order_text","To take","to take","correct_order_text chunk matches final_sentence only when casing is ignored","to take"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0303-2-Q07","202603-0303-2","3.3 - 2","7","options_text","To take","to take","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","to take"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0303-2-Q08","202603-0303-2","3.3 - 2","8","correct_order_text","Textbook","textbook","correct_order_text chunk matches final_sentence only when casing is ignored","textbook"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0303-2-Q08","202603-0303-2","3.3 - 2","8","options_text","Textbook","textbook","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","textbook"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0303-2-Q09","202603-0303-2","3.3 - 2","9","correct_order_text","It ahead","it ahead","correct_order_text chunk matches final_sentence only when casing is ignored","it ahead"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0303-2-Q09","202603-0303-2","3.3 - 2","9","options_text","It ahead","it ahead","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","it ahead"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0303-2-Q10","202603-0303-2","3.3 - 2","10","correct_order_text","Advanced","advanced","correct_order_text chunk matches final_sentence only when casing is ignored","advanced"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0303-2-Q10","202603-0303-2","3.3 - 2","10","options_text","Advanced","advanced","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","advanced"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-1-Q01","202603-0308-1","3.8 - 1","1","correct_order_text","My","my","correct_order_text chunk matches final_sentence only when casing is ignored","my"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-1-Q01","202603-0308-1","3.8 - 1","1","options_text","My","my","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","my"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-1-Q02","202603-0308-1","3.8 - 1","2","correct_order_text","Can’t","can’t","correct_order_text chunk matches final_sentence only when casing is ignored","can’t"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-1-Q02","202603-0308-1","3.8 - 1","2","options_text","Can’t","can’t","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","can’t"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-1-Q03","202603-0308-1","3.8 - 1","3","correct_order_text","Other","other","correct_order_text chunk matches final_sentence only when casing is ignored","other"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-1-Q03","202603-0308-1","3.8 - 1","3","options_text","Other","other","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","other"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-1-Q04","202603-0308-1","3.8 - 1","4","correct_order_text","One","one","correct_order_text chunk matches final_sentence only when casing is ignored","one"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-1-Q04","202603-0308-1","3.8 - 1","4","options_text","One","one","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","one"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-1-Q05","202603-0308-1","3.8 - 1","5","correct_order_text","Statistical","statistical","correct_order_text chunk matches final_sentence only when casing is ignored","statistical"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-1-Q05","202603-0308-1","3.8 - 1","5","options_text","Statistical","statistical","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","statistical"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-1-Q06","202603-0308-1","3.8 - 1","6","correct_order_text","Been","been","correct_order_text chunk matches final_sentence only when casing is ignored","been"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-1-Q06","202603-0308-1","3.8 - 1","6","options_text","Been","been","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","been"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-1-Q07","202603-0308-1","3.8 - 1","7","correct_order_text","Wasn’t","wasn’t","correct_order_text chunk matches final_sentence only when casing is ignored","wasn’t"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-1-Q07","202603-0308-1","3.8 - 1","7","options_text","Wasn’t","wasn’t","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","wasn’t"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-1-Q08","202603-0308-1","3.8 - 1","8","correct_order_text","Me","me","correct_order_text chunk matches final_sentence only when casing is ignored","me"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-1-Q08","202603-0308-1","3.8 - 1","8","options_text","Me","me","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","me"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-1-Q09","202603-0308-1","3.8 - 1","9","correct_order_text","Family","family","correct_order_text chunk matches final_sentence only when casing is ignored","family"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-1-Q09","202603-0308-1","3.8 - 1","9","options_text","Family","family","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","family"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-1-Q10","202603-0308-1","3.8 - 1","10","correct_order_text","Many","many","correct_order_text chunk matches final_sentence only when casing is ignored","many"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-1-Q10","202603-0308-1","3.8 - 1","10","options_text","Many","many","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","many"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-2-Q01","202603-0308-2","3.8 - 2","1","correct_order_text","Sure","sure","correct_order_text chunk matches final_sentence only when casing is ignored","sure"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-2-Q01","202603-0308-2","3.8 - 2","1","options_text","Sure","sure","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","sure"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-2-Q02","202603-0308-2","3.8 - 2","2","correct_order_text","Considering","considering","correct_order_text chunk matches final_sentence only when casing is ignored","considering"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-2-Q02","202603-0308-2","3.8 - 2","2","options_text","Considering","considering","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","considering"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-2-Q03","202603-0308-2","3.8 - 2","3","correct_order_text","If","if","correct_order_text chunk matches final_sentence only when casing is ignored","if"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-2-Q03","202603-0308-2","3.8 - 2","3","options_text","If","if","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","if"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-2-Q04","202603-0308-2","3.8 - 2","4","correct_order_text","That","that","correct_order_text chunk matches final_sentence only when casing is ignored","that"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-2-Q04","202603-0308-2","3.8 - 2","4","options_text","That","that","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","that"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-2-Q05","202603-0308-2","3.8 - 2","5","correct_order_text","The","the","correct_order_text chunk matches final_sentence only when casing is ignored","the"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-2-Q05","202603-0308-2","3.8 - 2","5","options_text","The","the","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","the"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-2-Q06","202603-0308-2","3.8 - 2","6","correct_order_text","It","it","correct_order_text chunk matches final_sentence only when casing is ignored","it"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-2-Q06","202603-0308-2","3.8 - 2","6","options_text","It","it","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","it"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-2-Q07","202603-0308-2","3.8 - 2","7","correct_order_text","Will","will","correct_order_text chunk matches final_sentence only when casing is ignored","will"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-2-Q07","202603-0308-2","3.8 - 2","7","options_text","Will","will","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","will"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-2-Q08","202603-0308-2","3.8 - 2","8","correct_order_text","Is my","is my","correct_order_text chunk matches final_sentence only when casing is ignored","is my"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-2-Q08","202603-0308-2","3.8 - 2","8","options_text","Is my","is my","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","is my"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-2-Q09","202603-0308-2","3.8 - 2","9","correct_order_text","All","all","correct_order_text chunk matches final_sentence only when casing is ignored","all"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-2-Q09","202603-0308-2","3.8 - 2","9","options_text","All","all","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","all"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-4-Q01","202603-0308-4","3.8 - 4","1","correct_order_text","Me","me","correct_order_text chunk matches final_sentence only when casing is ignored","me"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-4-Q01","202603-0308-4","3.8 - 4","1","options_text","Me","me","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","me"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-4-Q02","202603-0308-4","3.8 - 4","2","correct_order_text","Interest","interest","correct_order_text chunk matches final_sentence only when casing is ignored","interest"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-4-Q02","202603-0308-4","3.8 - 4","2","options_text","Interest","interest","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","interest"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-4-Q03","202603-0308-4","3.8 - 4","3","correct_order_text","Had","had","correct_order_text chunk matches final_sentence only when casing is ignored","had"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-4-Q03","202603-0308-4","3.8 - 4","3","options_text","Had","had","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","had"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-4-Q05","202603-0308-4","3.8 - 4","5","correct_order_text","Supposed","supposed","correct_order_text chunk matches final_sentence only when casing is ignored","supposed"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-4-Q05","202603-0308-4","3.8 - 4","5","options_text","Supposed","supposed","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","supposed"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-4-Q06","202603-0308-4","3.8 - 4","6","correct_order_text","Requires experience","requires experience","correct_order_text chunk matches final_sentence only when casing is ignored","requires experience"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-4-Q06","202603-0308-4","3.8 - 4","6","options_text","Requires experience","requires experience","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","requires experience"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-4-Q07","202603-0308-4","3.8 - 4","7","correct_order_text","The questions","the questions","correct_order_text chunk matches final_sentence only when casing is ignored","the questions"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-4-Q07","202603-0308-4","3.8 - 4","7","options_text","The questions","the questions","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","the questions"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-4-Q08","202603-0308-4","3.8 - 4","8","correct_order_text","Not","not","correct_order_text chunk matches final_sentence only when casing is ignored","not"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-4-Q08","202603-0308-4","3.8 - 4","8","options_text","Not","not","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","not"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-4-Q09","202603-0308-4","3.8 - 4","9","correct_order_text","It","it","correct_order_text chunk matches final_sentence only when casing is ignored","it"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-4-Q09","202603-0308-4","3.8 - 4","9","options_text","It","it","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","it"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-4-Q10","202603-0308-4","3.8 - 4","10","correct_order_text","Received","received","correct_order_text chunk matches final_sentence only when casing is ignored","received"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0308-4-Q10","202603-0308-4","3.8 - 4","10","options_text","Received","received","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","received"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0310-Q01","202603-0310","3.10","1","correct_order_text","They","they","correct_order_text chunk matches final_sentence only when casing is ignored","they"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0310-Q01","202603-0310","3.10","1","options_text","They","they","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","they"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0310-Q03","202603-0310","3.10","3","correct_order_text","Movie","movie","correct_order_text chunk matches final_sentence only when casing is ignored","movie"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0310-Q03","202603-0310","3.10","3","options_text","Movie","movie","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","movie"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0310-Q04","202603-0310","3.10","4","correct_order_text","The public library","the public library","correct_order_text chunk matches final_sentence only when casing is ignored","the public library"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0310-Q04","202603-0310","3.10","4","options_text","The public library","the public library","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","the public library"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0310-Q06","202603-0310","3.10","6","correct_order_text","You","you","correct_order_text chunk matches final_sentence only when casing is ignored","you"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0310-Q06","202603-0310","3.10","6","options_text","You","you","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","you"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0310-Q07","202603-0310","3.10","7","correct_order_text","If","if","correct_order_text chunk matches final_sentence only when casing is ignored","if"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0310-Q07","202603-0310","3.10","7","options_text","If","if","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","if"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0311-Q01","202603-0311","3.11","1","correct_order_text","How the","how the","correct_order_text chunk matches final_sentence only when casing is ignored","how the"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0311-Q01","202603-0311","3.11","1","options_text","How the","how the","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","how the"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0311-Q03","202603-0311","3.11","3","correct_order_text","Know if","know if","correct_order_text chunk matches final_sentence only when casing is ignored","know if"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0311-Q03","202603-0311","3.11","3","options_text","Know if","know if","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","know if"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0311-Q05","202603-0311","3.11","5","correct_order_text","To","to","correct_order_text chunk matches final_sentence only when casing is ignored","to"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0311-Q05","202603-0311","3.11","5","options_text","To","to","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","to"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0311-Q06","202603-0311","3.11","6","correct_order_text","Tell","tell","correct_order_text chunk matches final_sentence only when casing is ignored","tell"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0311-Q06","202603-0311","3.11","6","options_text","Tell","tell","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","tell"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0311-Q07","202603-0311","3.11","7","correct_order_text","Tell","tell","correct_order_text chunk matches final_sentence only when casing is ignored","tell"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0311-Q07","202603-0311","3.11","7","options_text","Tell","tell","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","tell"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0311-Q08","202603-0311","3.11","8","correct_order_text","Report","report","correct_order_text chunk matches final_sentence only when casing is ignored","report"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0311-Q08","202603-0311","3.11","8","options_text","Report","report","options_text chunk uses the same inconsistent casing as correct_order_text relative to final_sentence","report"
"/Users/rico/Documents/下载/组句标准题库/toefl_build_sentence_202603_202605_final_docx_checked_import.csv","202603-0311-Q09","202603-0311","3.11","9","correct_order_text","Being","being","correct_order_text chunk matches final_sentence only when casing is ignored","being"
