question_id,set_id,set_title,question_order,prompt,sentence_template,blank_count,options_text,correct_order_text,distractors_text,final_sentence,grammar_tags_text
202604-0414-1-Q07,202604-0414-1,4.14 - 1,7,Are you going to the class picnic?,"Unfortunately, I ______ ______ ______ ______ ______ ______ ______ this year.",7,"[""to"", ""able"", ""will"", ""not"", ""make"", ""be"", ""it""]","[""will"", ""not"", ""be"", ""able"", ""to"", ""make"", ""it""]",[],"Unfortunately, I will not be able to make it this year.",
202604-0414-1-Q08,202604-0414-1,4.14 - 1,8,Do you have a question about the interview process for the research position at the Chemistry Department?,Yes. Do ______ ______ ______ ______ ______ ______ the head of the department.,6,"[""will"", ""stopped"", ""know"", ""if"", ""I"", ""you"", ""speak with""]","[""you"", ""know"", ""if"", ""I"", ""will"", ""speak with""]","[""stopped""]",Yes. Do you know if I will speak with the head of the department.,
202604-0414-1-Q09,202604-0414-1,4.14 - 1,9,The workshop on time management was very helpful.,______ ______ ______ ______ ______ ______ next month?,6,"[""know"", ""if there"", ""do"", ""you"", ""another session"", ""will be""]","[""do"", ""you"", ""know"", ""if there"", ""will be"", ""another session""]",[],Do you know if there will be another session next month?,
202604-0414-1-Q10,202604-0414-1,4.14 - 1,10,How did you fix your computer?,I followed ______ ______ ______ ______ ______ ______.,6,"[""one step"", ""explained"", ""process"", ""at a time"", ""the"", ""a tutorial that""]","[""a tutorial that"", ""explained"", ""the"", ""process"", ""one step"", ""at a time""]",[],I followed a tutorial that explained the process one step at a time.,
202604-0414-2-Q01,202604-0414-2,4.14 - 2,1,Why didn’t you attend the workshop?,______ ______ ______ ______ ______ ______ fully ______.,7,"[""the session"", ""join"", ""wanted"", ""that I"", ""to"", ""was"", ""booked""]","[""the session"", ""that I"", ""wanted"", ""to"", ""join"", ""was"", ""booked""]",[],The session that I wanted to join was fully booked.,
202604-0414-2-Q02,202604-0414-2,4.14 - 2,2,Did you enjoy the lecture on modern art?,______ did ______ ______ ______ ______ ______.,6,"[""find"", ""very"", ""I"", ""not"", ""engaging"", ""it""]","[""I"", ""not"", ""find"", ""it"", ""very"", ""engaging""]",[],I did not find it very engaging.,
202604-0414-2-Q03,202604-0414-2,4.14 - 2,3,Did you submit the assignment on time?,"______, ______ couldn’t ______ ______ ______.",5,"[""no"", ""the"", ""deadline"", ""I"", ""meet""]","[""no"", ""I"", ""meet"", ""the"", ""deadline""]",[],"No, I couldn’t meet the deadline.",
202604-0414-2-Q04,202604-0414-2,4.14 - 2,4,Did you finish your homework?,"______, ______ haven’t ______ ______.",4,"[""I"", ""completed"", ""no"", ""it yet""]","[""no"", ""I"", ""completed"", ""it yet""]",[],"No, I haven’t completed it yet.",
202604-0414-2-Q05,202604-0414-2,4.14 - 2,5,The science fair last night was very impressive.,Can ______ ______ ______ ______ ______ ______?,6,"[""me whether"", ""you tell"", ""held again"", ""year"", ""next"", ""it will be""]","[""you tell"", ""me whether"", ""it will be"", ""held again"", ""next"", ""year""]",[],Can you tell me whether it will be held again next year?,
202604-0414-2-Q06,202604-0414-2,4.14 - 2,6,Have you thought about joining the debate club?,"______ decided ______, ______ ______ ______.",5,"[""yet"", ""interesting"", ""does sound"", ""but it"", ""I haven’t""]","[""I haven’t"", ""yet"", ""but it"", ""does sound"", ""interesting""]",[],"I haven’t decided yet, but it does sound interesting.",
202604-0414-2-Q07,202604-0414-2,4.14 - 2,7,Why did you choose to take this course?,______ ______ it ______ ______ ______.,5,"[""would benefit"", ""my future"", ""career plans"", ""I"", ""thought""]","[""I"", ""thought"", ""would benefit"", ""my future"", ""career plans""]",[],I thought it would benefit my future career plans.,
202604-0414-2-Q08,202604-0414-2,4.14 - 2,8,Did you finish reading that book?,______ ______ ______ ______ ______ I have no time ______?,6,"[""I told"", ""have"", ""the reason"", ""for reading anymore"", ""why"", ""you""]","[""have"", ""I told"", ""you"", ""the reason"", ""why"", ""for reading anymore""]",[],Have I told you the reason why I have no time for reading anymore?,
202604-0414-2-Q09,202604-0414-2,4.14 - 2,9,Who did you ask to help with the event planning?,______ ______ ______ ______ ______ time ______.,6,"[""I was"", ""to see if"", ""planning"", ""Sam"", ""would have"", ""to assist""]","[""I was"", ""planning"", ""to see if"", ""Sam"", ""would have"", ""to assist""]",[],I was planning to see if Sam would have time to assist.,
202604-0414-2-Q10,202604-0414-2,4.14 - 2,10,Why did you vote for that children?,______ ______ ______ ______ ______ the most reliable.,5,"[""education"", ""who"", ""seemed"", ""promised to improve"", ""the one""]","[""the one"", ""who"", ""promised to improve"", ""education"", ""seemed""]",[],The one who promised to improve education seemed the most reliable.,
202604-0415-Q01,202604-0415,4.15,1,Why did Mr.Joshi want to see you after class?,He ______ ______ ______ ______ ______ ______ ______.,7,"[""planning"", ""study"", ""where"", ""next year"", ""didn’t know"", ""I"", ""to study"", ""was""]","[""didn’t know"", ""where"", ""I"", ""was"", ""planning"", ""to study"", ""next year""]","[""study""]",He didn’t know where I was planning to study next year.,
202604-0415-Q02,202604-0415,4.15,2,Which college do you want to attend?,My top choice is ______ ______ ______ ______ ______ ______.,6,"[""that"", ""offers"", ""the best"", ""engineering"", ""program"", ""the one""]","[""the one"", ""that"", ""offers"", ""the best"", ""engineering"", ""program""]",[],My top choice is the one that offers the best engineering program.,
202604-0415-Q03,202604-0415,4.15,3,I heard you moved to an off-campus apartment. How is it?,______ ______ ______ ______ ______ ______ ______.,7,"[""is much quieter"", ""my"", ""the place where"", ""one"", ""old"", ""I live now"", ""than""]","[""the place where"", ""I live now"", ""is much quieter"", ""than"", ""my"", ""old"", ""one""]",[],The place where I live now is much quieter than my old one.,
202604-0415-Q04,202604-0415,4.15,4,Where did you get this book?,______ ______ ______ ______ ______ ______ library?,6,"[""the"", ""at"", ""have you checked"", ""available"", ""to see if"", ""it’s""]","[""have you checked"", ""to see if"", ""it’s"", ""available"", ""at"", ""the""]",[],Have you checked to see if it’s available at the library?,
202604-0415-Q05,202604-0415,4.15,5,Thank you for returning the book that you borrowed from me.,Can you ______ ______ ______ ______ ______ ______?,6,"[""you"", ""tell"", ""any other recommendations"", ""have"", ""whether"", ""me""]","[""tell"", ""me"", ""whether"", ""you"", ""have"", ""any other recommendations""]",[],Can you tell me whether you have any other recommendations?,
202604-0415-Q06,202604-0415,4.15,6,Did you meet anyone new at the club fair?,______ ______ ______ ______ ______ ______ ______.,7,"[""attend the event"", ""to"", ""the"", ""time"", ""find"", ""didn’t"", ""No, I""]","[""No, I"", ""didn’t"", ""find"", ""the"", ""time"", ""to"", ""attend the event""]",[],"No, I didn’t find the time to attend the event.",
202604-0415-Q07,202604-0415,4.15,7,I signed up for a psychology class this semester.,Is ______ ______ ______ ______?,4,"[""it"", ""held online"", ""or in person"", ""being""]","[""it"", ""being"", ""held online"", ""or in person""]",[],Is it being held online or in person?,
202604-0415-Q08,202604-0415,4.15,8,Did you find the lecture on ancient history interesting?,______ ______ ______ ______ ______ ______ for me.,6,"[""of"", ""the"", ""none"", ""topics"", ""engaging"", ""were""]","[""none"", ""of"", ""the"", ""topics"", ""were"", ""engaging""]",[],None of the topics were engaging for me.,
202604-0415-Q09,202604-0415,4.15,9,Who will be leading the workshop tomorrow?,I heard ______ ______ ______ ______ ______ ______.,6,"[""trying to decide"", ""should be"", ""organizer was"", ""who"", ""that the"", ""in charge""]","[""that the"", ""organizer was"", ""trying to decide"", ""who"", ""should be"", ""in charge""]",[],I heard that the organizer was trying to decide who should be in charge.,
202604-0415-Q10,202604-0415,4.15,10,Why didn’t you call me yesterday?,______ ______ ______ ______ ______ ______.,6,"[""the library"", ""test at"", ""my calculus"", ""studying"", ""for"", ""I was""]","[""I was"", ""studying"", ""for"", ""my calculus"", ""test at"", ""the library""]",[],I was studying for my calculus test at the library.,
202604-0415-2-Q01,202604-0415-2,4.15 - 2,1,Did you attend the school’s networking event yesterday?,I was ______ ______ ______ ______ ______ ______,6,"[""to"", ""it"", ""the"", ""to make"", ""not able"", ""event""]","[""not able"", ""to make"", ""it"", ""to"", ""the"", ""event""]",[],I was not able to make it to the event.,
202604-0415-2-Q02,202604-0415-2,4.15 - 2,2,Why were you so late for class?,I was ______ ______ ______ ______ ______ ______,6,"[""that lasted"", ""hour"", ""a traffic jam"", ""an"", ""stuck in"", ""for""]","[""stuck in"", ""a traffic jam"", ""that lasted"", ""for"", ""an"", ""hour""]",[],I was stuck in a traffic jam that lasted for an hour.,
202604-0415-2-Q03,202604-0415-2,4.15 - 2,3,Which city did you visit during your school break?,______ ______ ______ ______ ______ ______ ______.,7,"[""cultural attractions"", ""the most"", ""the city"", ""was my"", ""first"", ""choice"", ""that has""]","[""the city"", ""that has"", ""the most"", ""cultural attractions"", ""was my"", ""first"", ""choice""]",[],The city that has the most cultural attractions was my first choice.,
202604-0415-2-Q04,202604-0415-2,4.15 - 2,4,Why did you decide to apply for an internship for that company?,______ ______ ______ ______ ______ ______ opportunities.,6,"[""was based on"", ""best career"", ""growth"", ""my choice"", ""the company that"", ""offers the""]","[""my choice"", ""was based on"", ""the company that"", ""offers the"", ""best career"", ""growth""]",[],My choice was based on the company that offers the best career growth opportunities.,
202604-0415-2-Q05,202604-0415-2,4.15 - 2,5,I'm preparing for my presentation on Friday.,______ you ______ ______ ______?,4,"[""did"", ""practice"", ""your"", ""speech""]","[""did"", ""practice"", ""your"", ""speech""]",[],Did you practice your speech?,
202604-0415-2-Q06,202604-0415-2,4.15 - 2,6,What did the professor ask about your thesis?,He ______ ______ ______ ______ ______ ______ ______.,7,"[""did"", ""how"", ""research"", ""my"", ""I"", ""to know"", ""wanted""]","[""wanted"", ""to know"", ""how"", ""I"", ""did"", ""my"", ""research""]",[],He wanted to know how I did my research.,
202604-0415-2-Q07,202604-0415-2,4.15 - 2,7,Did they discuss the project deadlines in class today?,I ______ ______ ______ ______ ______.,5,"[""morning"", ""this"", ""missed"", ""class"", ""the""]","[""missed"", ""the"", ""class"", ""this"", ""morning""]",[],I missed the class this morning.,
202604-0415-2-Q08,202604-0415-2,4.15 - 2,8,Why did you choose that book to read?,______ ______ ______ ______ ______ ______.,6,"[""it's"", ""English professor"", ""one recommended"", ""my"", ""by"", ""the""]","[""it's"", ""the"", ""one recommended"", ""by"", ""my"", ""English professor""]",[],It's the one recommended by my English professor.,
202604-0415-2-Q09,202604-0415-2,4.15 - 2,9,Would you like to attend the advanced photography workshop?,Can ______ ______ ______ ______ ______?,5,"[""it covers"", ""you"", ""picture editing"", ""tell"", ""me whether""]","[""you"", ""tell"", ""me whether"", ""it covers"", ""picture editing""]",[],Can you tell me whether it covers picture editing?,
202604-0415-2-Q10,202604-0415-2,4.15 - 2,10,When are you planning to leave for the club fair?,I'm ______ ______ ______ ______ ______ ______.,6,"[""to"", ""be best"", ""what"", ""still trying"", ""time would"", ""decide""]","[""still trying"", ""to"", ""decide"", ""what"", ""time would"", ""be best""]",[],I'm still trying to decide what time would be best.,
202604-0415-3-Q01,202604-0415-3,4.15 - 3,1,I just got a new internship!,______ ______ ______ ______ you ______ ______?,6,"[""of"", ""be"", ""what type"", ""work"", ""will"", ""doing""]","[""what type"", ""of"", ""work"", ""will"", ""be"", ""doing""]",[],What type of work will you be doing?,
202604-0415-3-Q02,202604-0415-3,4.15 - 3,2,I just received my acceptance letter from the university.,Can ______ ______ ______ ______ ______ ______?,6,"[""was successful as well"", ""tell"", ""whether"", ""your scholarship application"", ""you"", ""me""]","[""you"", ""tell"", ""me"", ""whether"", ""your scholarship application"", ""was successful as well""]",[],Can you tell me whether your scholarship application was successful as well?,
202604-0415-3-Q03,202604-0415-3,4.15 - 3,3,I want to learn more about the English Department's literature classes.,Have ______ ______ ______ ______?,4,"[""brochure"", ""read"", ""the"", ""you""]","[""you"", ""read"", ""the"", ""brochure""]",[],Have you read the brochure?,
202604-0415-3-Q04,202604-0415-3,4.15 - 3,4,Who is your English professor?,______ ______ ______ ______ is ______.,5,"[""advises"", ""my English teacher"", ""the debate team"", ""the professor"", ""who""]","[""the professor"", ""who"", ""advises"", ""the debate team"", ""my English teacher""]",[],The professor who advises the debate team is my English teacher.,
202604-0415-3-Q05,202604-0415-3,4.15 - 3,5,I'm going to visit the college campus tomorrow.,______ ______ ______ ______ ______ ______?,6,"[""do"", ""the library"", ""know"", ""you"", ""if"", ""will be open""]","[""do"", ""you"", ""know"", ""if"", ""the library"", ""will be open""]",[],Do you know if the library will be open?,
202604-0415-3-Q06,202604-0415-3,4.15 - 3,6,I'm going to try out the new restaurant downtown.,Have ______ ______ ______ ______?,4,"[""a"", ""you"", ""reservation"", ""made""]","[""you"", ""made"", ""a"", ""reservation""]",[],Have you made a reservation?,
202604-0415-3-Q07,202604-0415-3,4.15 - 3,7,I'm thinking of taking a biology course next semester.,______ ______ which ______ ______ ______ ______?,6,"[""to take"", ""like"", ""you'd"", ""you decided"", ""have"", ""biology course""]","[""have"", ""you decided"", ""biology course"", ""you'd"", ""like"", ""to take""]",[],Have you decided which biology course you'd like to take?,
202604-0415-3-Q08,202604-0415-3,4.15 - 3,8,I want to take a cooking class next semester.,Have ______ ______ ______ ______ for the class?,4,"[""textbook"", ""a"", ""bought"", ""you""]","[""you"", ""bought"", ""a"", ""textbook""]",[],Have you bought a textbook for the class?,
202604-0415-3-Q09,202604-0415-3,4.15 - 3,9,How did you manage to finish the class project so quickly?,______ ______ how ______ ______ ______ ______ ______.,7,"[""it ahead"", ""I"", ""also asked me"", ""was able to complete"", ""my professor"", ""of"", ""time""]","[""my professor"", ""also asked me"", ""I"", ""was able to complete"", ""it ahead"", ""of"", ""time""]",[],My professor also asked me how I was able to complete it ahead of time.,
202604-0415-3-Q10,202604-0415-3,4.15 - 3,10,Why are you taking that course?,______ ______ ______ ______ ______ ______ ______.,7,"[""advanced"", ""programming"", ""the class"", ""covers"", ""techniques"", ""and is highly"", ""recommended""]","[""the class"", ""covers"", ""advanced"", ""programming"", ""techniques"", ""and is highly"", ""recommended""]",[],The class covers advanced programming techniques and is highly recommended.,
202604-0419-4-Q01,202604-0419-4,4.19 - 4,1,Can you guess where I heard about the seminar?,______ ______ ______ ______ ______ ______ classmate?,6,"[""been"", ""from"", ""have"", ""a"", ""could it"", ""former""]","[""could it"", ""have"", ""been"", ""from"", ""a"", ""former""]",[],Could it have been from a former classmate?,
202604-0419-4-Q02,202604-0419-4,4.19 - 4,2,I’m preparing for my presentation on Friday.,______ you ______ ______ ______?,4,"[""did"", ""practice"", ""your"", ""speech""]","[""did"", ""practice"", ""your"", ""speech""]",[],Did you practice your speech?,
202604-0419-4-Q03,202604-0419-4,4.19 - 4,3,Where is the best place to study on campus?,______ ______ ______ 24 hours ______.,4,"[""is the most convenient"", ""is open"", ""the library"", ""that""]","[""the library"", ""that"", ""is open"", ""is the most convenient""]",[],The library that is open 24 hours is the most convenient.,
202604-0419-4-Q04,202604-0419-4,4.19 - 4,4,Why didn’t you call me yesterday?,______ ______ ______ ______ ______ ______.,6,"[""the library"", ""test at"", ""my calculus"", ""studying"", ""for"", ""I was""]","[""I was"", ""studying"", ""for"", ""my calculus"", ""test at"", ""the library""]",[],I was studying for my calculus test at the library.,
202604-0419-4-Q05,202604-0419-4,4.19 - 4,5,Which off-campus restaurant do you like most?,______ ______ ______ ______ ______ ______ seafood dishes.,6,"[""the public library"", ""located near"", ""best"", ""the"", ""makes"", ""the one""]","[""the one"", ""located near"", ""the public library"", ""makes"", ""the"", ""best""]",[],The one located near the public library makes the best seafood dishes.,
202604-0419-4-Q06,202604-0419-4,4.19 - 4,6,The class presentation on renewable energy was very informative.,______ ______ ______ ______ be?,4,"[""know when"", ""the next"", ""one will"", ""do you""]","[""do you"", ""know when"", ""the next"", ""one will""]",[],Do you know when the next one will be?,
202604-0419-4-Q07,202604-0419-4,4.19 - 4,7,Where did you get that information?,______ ______ our professor ______ ______ ______ ______.,6,"[""all"", ""the website"", ""has"", ""that"", ""the details"", ""mentioned""]","[""the website"", ""that"", ""mentioned"", ""has"", ""all"", ""the details""]",[],The website that our professor mentioned has all the details.,
202604-0419-4-Q08,202604-0419-4,4.19 - 4,8,My roommate and I are going to rearrange our dorm room.,______ ______ are ______ ______ ______ ______?,6,"[""to"", ""changes"", ""planning"", ""make"", ""what"", ""you""]","[""what"", ""changes"", ""you"", ""planning"", ""to"", ""make""]",[],What changes are you planning to make?,
202604-0419-4-Q09,202604-0419-4,4.19 - 4,9,Are there any books you would recommend?,______ ______ I just read ______ ______ ______.,5,"[""insightful"", ""was"", ""the book"", ""that"", ""very""]","[""the book"", ""that"", ""was"", ""very"", ""insightful""]",[],The book that I just read was very insightful.,
202604-0419-4-Q10,202604-0419-4,4.19 - 4,10,I’m thinking of taking a biology course next semester.,______ ______ which ______ ______ ______ ______?,6,"[""to take"", ""like"", ""you’d"", ""you decided"", ""have"", ""biology course""]","[""have"", ""you decided"", ""biology course"", ""you’d"", ""like"", ""to take""]",[],Have you decided which biology course you’d like to take?,
202604-0419-5-Q01,202604-0419-5,4.19 - 5,1,I have to finish this report by tomorrow.,______ ______ ______ ______ ______ ______ ______ the report?,7,"[""are"", ""edit"", ""to"", ""time"", ""you"", ""have"", ""going to""]","[""are"", ""you"", ""going to"", ""have"", ""time"", ""to"", ""edit""]",[],Are you going to have time to edit the report?,
202604-0419-5-Q02,202604-0419-5,4.19 - 5,2,Why do you like that book?,______ ______ ______ ______ are ______ ______.,6,"[""that explore"", ""human"", ""extremely"", ""books"", ""fascinating"", ""psychology""]","[""books"", ""that explore"", ""human"", ""psychology"", ""extremely"", ""fascinating""]",[],Books that explore human psychology are extremely fascinating.,
202604-0419-5-Q03,202604-0419-5,4.19 - 5,3,Where did you put the keys to your dorm room?,______ ______ ______ ______ ______ ______ handle.,6,"[""the"", ""the drawer"", ""that"", ""has"", ""blue"", ""they’re in""]","[""they’re in"", ""the drawer"", ""that"", ""has"", ""the"", ""blue""]",[],They’re in the drawer that has the blue handle.,
202604-0419-5-Q04,202604-0419-5,4.19 - 5,4,I want to learn more about the English department’s literature classes.,Have ______ ______ ______ ______?,4,"[""brochure"", ""read"", ""the"", ""you""]","[""you"", ""read"", ""the"", ""brochure""]",[],Have you read the brochure?,
202604-0419-5-Q05,202604-0419-5,4.19 - 5,5,The university’s art department is sponsoring a new exhibit at the museum.,______ ______ ______ ______ ______ ______?,6,"[""know whether"", ""it"", ""do you"", ""artists"", ""features"", ""contemporary""]","[""do you"", ""know whether"", ""it"", ""features"", ""contemporary"", ""artists""]",[],Do you know whether it features contemporary artists?,
202604-0419-5-Q06,202604-0419-5,4.19 - 5,6,Which song are you practicing for the recital?,______ ______ ______ ______ ______ ______.,6,"[""practicing the"", ""piece"", ""my"", ""that"", ""I’m"", ""professor suggested""]","[""I’m"", ""practicing the"", ""piece"", ""that"", ""my"", ""professor suggested""]",[],I’m practicing the piece that my professor suggested.,
202604-0419-5-Q07,202604-0419-5,4.19 - 5,7,I’m going to the new student art exhibition this weekend.,______ you ______ ______ ______ ______ advance?,5,"[""in"", ""do"", ""need"", ""tickets"", ""to buy""]","[""do"", ""need"", ""to buy"", ""tickets"", ""in""]",[],Do you need to buy tickets in advance?,
202604-0419-5-Q08,202604-0419-5,4.19 - 5,8,The book we just finished reading for the English assignment was great!,Do ______ ______ ______ ______ ______ ______?,6,"[""whether"", ""the author"", ""has written"", ""know"", ""other books"", ""you""]","[""you"", ""know"", ""whether"", ""the author"", ""has written"", ""other books""]",[],Do you know whether the author has written other books?,
202604-0419-5-Q09,202604-0419-5,4.19 - 5,9,Why didn’t you attend the biology lecture yesterday?,______ ______ ______ ______ ______ ______ miss.,6,"[""had"", ""I"", ""gathering"", ""that I"", ""couldn’t"", ""a family""]","[""I"", ""had"", ""a family"", ""gathering"", ""that I"", ""couldn’t""]",[],I had a family gathering that I couldn’t miss.,
202604-0419-5-Q10,202604-0419-5,4.19 - 5,10,I need to study for my exams this weekend.,______ ______ ______ ______ ______ ______ yet?,6,"[""a"", ""study"", ""plan"", ""you"", ""made"", ""have""]","[""have"", ""you"", ""made"", ""a"", ""study"", ""plan""]",[],Have you made a study plan yet?,
202605-0503-1-Q01,202605-0503-1,5.3 - 1,1,Did you go to the library today?,"Unfortunately, ______ ______ ______ ______ ______ ______ ______.",7,"[""a visit"", ""did"", ""had"", ""time"", ""I"", ""have"", ""not"", ""for""]","[""I"", ""did"", ""not"", ""have"", ""time"", ""for"", ""a visit""]","[""had""]","Unfortunately, I did not have time for a visit.",
202605-0503-1-Q02,202605-0503-1,5.3 - 1,2,Where did you put the keys to your dorm room?,______ ______ ______ ______ ______ ______ handle.,6,"[""the"", ""the drawer"", ""that"", ""has"", ""blue"", ""they’re in""]","[""they’re in"", ""the drawer"", ""that"", ""has"", ""the"", ""blue""]",[],They’re in the drawer that has the blue handle.,
202605-0503-1-Q03,202605-0503-1,5.3 - 1,3,The university’s conference on climate change was very informative.,______ ______ ______ ______ ______ online?,5,"[""be available"", ""the keynote"", ""speech will"", ""do you"", ""know if""]","[""do you"", ""know if"", ""the keynote"", ""speech will"", ""be available""]",[],Do you know if the keynote speech will be available online?,
202605-0503-1-Q04,202605-0503-1,5.3 - 1,4,Have you thought about joining the debate club?,"______ decided ______, ______ ______ ______.",5,"[""yet"", ""interesting"", ""does sound"", ""but it"", ""I haven’t""]","[""I haven’t"", ""yet"", ""but it"", ""does sound"", ""interesting""]",[],"I haven’t decided yet, but it does sound interesting.",
202605-0503-1-Q05,202605-0503-1,5.3 - 1,5,Why didn’t you attend your morning class?,______ ______ doctor’s ______ ______ ______ ______ ______.,7,"[""at"", ""I had"", ""appointment"", ""same"", ""the"", ""time"", ""a""]","[""I had"", ""a"", ""appointment"", ""at"", ""the"", ""same"", ""time""]",[],I had a doctor’s appointment at the same time.,
202605-0503-1-Q06,202605-0503-1,5.3 - 1,6,I just bought a new bike for my morning ride to class.,Is ______ ______ ______ ______?,4,"[""ride"", ""to"", ""it"", ""comfortable""]","[""it"", ""comfortable"", ""to"", ""ride""]",[],Is it comfortable to ride?,
202605-0503-1-Q07,202605-0503-1,5.3 - 1,7,The university is hosting a networking event next Friday.,______ ______ ______ ______ ______ ______ auditorium?,6,"[""know whether"", ""do you"", ""in the"", ""it will"", ""main"", ""be held""]","[""do you"", ""know whether"", ""it will"", ""be held"", ""in the"", ""main""]",[],Do you know whether it will be held in the main auditorium?,
202605-0503-1-Q08,202605-0503-1,5.3 - 1,8,Are you going to the campus social this weekend?,______ have ______ ______ ______ ______.,5,"[""I"", ""go"", ""no"", ""to"", ""plans""]","[""I"", ""no"", ""plans"", ""to"", ""go""]",[],I have no plans to go.,
202605-0503-1-Q09,202605-0503-1,5.3 - 1,9,Who is in charge of the group project for psychology class?,______ ______ ______ ______ ______ ______ ______.,7,"[""leading"", ""it"", ""is"", ""I’m"", ""sure"", ""who"", ""not""]","[""I’m"", ""not"", ""sure"", ""who"", ""is"", ""leading"", ""it""]",[],I’m not sure who is leading it.,
202605-0503-1-Q10,202605-0503-1,5.3 - 1,10,The assignment deadline has been extended.,Do ______ ______ ______ ______ ______ ______?,6,"[""the new"", ""due date"", ""know"", ""has been announced"", ""you"", ""if""]","[""you"", ""know"", ""if"", ""the new"", ""due date"", ""has been announced""]",[],Do you know if the new due date has been announced?,
202605-0503-2-Q01,202605-0503-2,5.3 - 2,1,Did you attend the school’s networking event yesterday?,I was ______ ______ ______ ______ ______ ______.,6,"[""to"", ""it"", ""the"", ""to make"", ""not able"", ""event""]","[""not able"", ""to make"", ""it"", ""to"", ""the"", ""event""]",[],I was not able to make it to the event.,
202605-0503-2-Q02,202605-0503-2,5.3 - 2,2,Why were you so late for class?,I was ______ ______ ______ ______ ______ ______.,6,"[""that lasted"", ""hour"", ""a traffic jam"", ""an"", ""stuck in"", ""for""]","[""stuck in"", ""a traffic jam"", ""that lasted"", ""for"", ""an"", ""hour""]",[],I was stuck in a traffic jam that lasted for an hour.,
202605-0503-2-Q03,202605-0503-2,5.3 - 2,3,Which city did you visit during your school break?,______ ______ ______ ______ ______ ______ ______.,7,"[""cultural attractions"", ""the most"", ""the city"", ""was my"", ""first"", ""choice"", ""that has""]","[""the city"", ""that has"", ""the most"", ""cultural attractions"", ""was my"", ""first"", ""choice""]",[],The city that has the most cultural attractions was my first choice.,
202605-0503-2-Q04,202605-0503-2,5.3 - 2,4,Why did you decide to apply for an internship for that company?,______ ______ ______ ______ ______ ______ opportunities.,6,"[""was based on"", ""best career"", ""growth"", ""my choice"", ""the company that"", ""offers the""]","[""my choice"", ""was based on"", ""the company that"", ""offers the"", ""best career"", ""growth""]",[],My choice was based on the company that offers the best career growth opportunities.,
202605-0503-2-Q05,202605-0503-2,5.3 - 2,5,I’m preparing for my presentation on Friday.,______ you ______ ______ ______?,4,"[""did"", ""practice"", ""your"", ""speech""]","[""did"", ""practice"", ""your"", ""speech""]",[],Did you practice your speech?,
202605-0503-2-Q06,202605-0503-2,5.3 - 2,6,What did the professor ask about your thesis?,He ______ ______ ______ ______ ______ ______ ______.,7,"[""did"", ""how"", ""research"", ""my"", ""I"", ""to know"", ""wanted""]","[""wanted"", ""to know"", ""how"", ""I"", ""did"", ""my"", ""research""]",[],He wanted to know how I did my research.,
202605-0503-2-Q07,202605-0503-2,5.3 - 2,7,Did they discuss the project deadlines in class today?,I ______ ______ ______ ______ ______.,5,"[""morning"", ""this"", ""missed"", ""class"", ""the""]","[""missed"", ""the"", ""class"", ""this"", ""morning""]",[],I missed the class this morning.,
202605-0503-2-Q08,202605-0503-2,5.3 - 2,8,Why did you choose that book to read?,______ ______ ______ ______ ______ ______.,6,"[""it’s"", ""English professor"", ""one recommended"", ""my"", ""by"", ""the""]","[""it’s"", ""the"", ""one recommended"", ""by"", ""my"", ""English professor""]",[],It’s the one recommended by my English professor.,
202605-0503-2-Q09,202605-0503-2,5.3 - 2,9,Would you like to attend the advanced photography workshop?,Can ______ ______ ______ ______ ______?,5,"[""it covers"", ""you"", ""picture editing"", ""tell"", ""me whether""]","[""you"", ""tell"", ""me whether"", ""it covers"", ""picture editing""]",[],Can you tell me whether it covers picture editing?,
202605-0503-2-Q10,202605-0503-2,5.3 - 2,10,When are you planning to leave for the club fair?,I’m ______ ______ ______ ______ ______ ______.,6,"[""to"", ""be best"", ""what"", ""still trying"", ""time would"", ""decide""]","[""still trying"", ""to"", ""decide"", ""what"", ""time would"", ""be best""]",[],I’m still trying to decide what time would be best.,
202605-0505-1-Q01,202605-0505-1,5.5 - 1,1,Where can I buy textbooks?,______ ______ ______ ______ ______ ______ ______?,7,"[""purchase"", ""would you"", ""to"", ""like"", ""what"", ""kind of"", ""textbook""]","[""what"", ""kind of"", ""textbook"", ""would you"", ""like"", ""to"", ""purchase""]",[],What kind of textbook would you like to purchase?,
202605-0505-1-Q02,202605-0505-1,5.5 - 1,2,Who is your favorite author?,______ ______ ______ ______ ______ ______ ______.,7,"[""sure"", ""best"", ""the"", ""who"", ""I’m not"", ""I"", ""like""]","[""I’m not"", ""sure"", ""who"", ""I"", ""like"", ""the"", ""best""]",[],I’m not sure who I like the best.,
202605-0505-1-Q03,202605-0505-1,5.5 - 1,3,Are you planning to join the university’s new fitness club?,______ ______ ______ ______ ______ ______.,6,"[""current"", ""I"", ""gym"", ""prefer"", ""no,"", ""my""]","[""no,"", ""I"", ""prefer"", ""my"", ""current"", ""gym""]",[],"No, I prefer my current gym.",
202605-0505-1-Q04,202605-0505-1,5.5 - 1,4,Is there any way you can help me with this homework equation?,______ ______ ______ ______ ______ ______ ______.,7,"[""with"", ""math problem"", ""No, I’m"", ""that"", ""particular"", ""not"", ""familiar""]","[""No, I’m"", ""not"", ""familiar"", ""with"", ""that"", ""particular"", ""math problem""]",[],"No, I’m not familiar with that particular math problem.",
